"Orthogroup" "dana_prot" "dmel_prot" "dmoj_prot" "dper_prot" "dpse_prot" "dvir_prot" "dwil_prot" "dyak_prot"
"1989" "OG0004002" "YOgnAN09131" "YOgnME14678" "YOgnMO01070" "YOgnPE03837" "YOgnPS11251" "YOgnVI05581" "YOgnWI07494" "YOgnYA12979"
"1990" "OG0004003" "YOgnAN09133" "YOgnME14677" "YOgnMO01229" "YOgnPE03840" "YOgnPS11248" "YOgnVI05869" "YOgnWI07491" "YOgnYA12978"
"1991" "OG0004004" "YOgnAN09134" "YOgnME14676" "YOgnMO12320" "YOgnPE03698" "YOgnPS11698" "YOgnVI05580" "YOgnWI07711" "YOgnYA12977"
"1992" "OG0004005" "YOgnAN09148" "YOgnME16144" "YOgnMO01173" "YOgnPE05125" "YOgnPS12187" "YOgnVI08391" "YOgnWI11744" "YOgnYA14268"
"1993" "OG0004006" "YOgnAN09149" "YOgnME14455" "YOgnMO01927" "YOgnPE03422" "YOgnPS13609" "YOgnVI05792" "YOgnWI12070" "YOgnYA14431"
"1994" "OG0004007" "YOgnAN09152" "YOgnME15014" "YOgnMO02120" "YOgnPE07582" "YOgnPS12338" "YOgnVI05729" "YOgnWI15171" "YOgnYA13546"
"1995" "OG0004008" "YOgnAN09153" "YOgnME15013" "YOgnMO02121" "YOgnPE07581" "YOgnPS12337" "YOgnVI05728" "YOgnWI03832" "YOgnYA13545"
"1996" "OG0004009" "YOgnAN09155" "YOgnME15011" "YOgnMO02506" "YOgnPE07578" "YOgnPS12336" "YOgnVI05844" "YOgnWI11906" "YOgnYA13543"
"1997" "OG0004010" "YOgnAN09163" "YOgnME14248" "YOgnMO00874" "YOgnPE04760" "YOgnPS11995" "YOgnVI09358" "YOgnWI07725" "YOgnYA13940"
"1998" "OG0004011" "YOgnAN09165" "YOgnME14245" "YOgnMO00982" "YOgnPE05285" "YOgnPS12887" "YOgnVI09480" "YOgnWI11835" "YOgnYA13943"
"1999" "OG0004013" "YOgnAN09184" "YOgnME14568" "YOgnMO01637" "YOgnPE07606" "YOgnPS12360" "YOgnVI05718" "YOgnWI03870" "YOgnYA13648"
"2000" "OG0004014" "YOgnAN09194" "YOgnME13958" "YOgnMO05682" "YOgnPE14133" "YOgnPS10092" "YOgnVI14385" "YOgnWI12686" "YOgnYA12578"
"2001" "OG0004015" "YOgnAN09200" "YOgnME06731" "YOgnMO12033" "YOgnPE08145" "YOgnPS13813" "YOgnVI13172" "YOgnWI05814" "YOgnYA05925"
"2002" "OG0004016" "YOgnAN09205" "YOgnME08341" "YOgnMO12207" "YOgnPE10644" "YOgnPS15462" "YOgnVI11856" "YOgnWI05919" "YOgnYA07372"
"2003" "OG0004017" "YOgnAN09206" "YOgnME05192" "YOgnMO13012" "YOgnPE09160" "YOgnPS15658" "YOgnVI13734" "YOgnWI12423" "YOgnYA02586"
"2004" "OG0004019" "YOgnAN09214" "YOgnME06867" "YOgnMO13918" "YOgnPE10709" "YOgnPS14588" "YOgnVI12318" "YOgnWI07850" "YOgnYA08050"
"2005" "OG0004020" "YOgnAN09216" "YOgnME06869" "YOgnMO13917" "YOgnPE10710" "YOgnPS14589" "YOgnVI12319" "YOgnWI07852" "YOgnYA08048"
"2006" "OG0004023" "YOgnAN09222" "YOgnME06876" "YOgnMO13910" "YOgnPE10718" "YOgnPS14596" "YOgnVI12326" "YOgnWI07859" "YOgnYA08040"
"2007" "OG0004025" "YOgnAN09226" "YOgnME08346" "YOgnMO12367" "YOgnPE10624" "YOgnPS15487" "YOgnVI13007" "YOgnWI01798" "YOgnYA07377"
"2008" "OG0004026" "YOgnAN09227" "YOgnME08345" "YOgnMO12209" "YOgnPE10647" "YOgnPS15459" "YOgnVI11854" "YOgnWI05920" "YOgnYA07376"
"2009" "OG0004027" "YOgnAN09228" "YOgnME08344" "YOgnMO12443" "YOgnPE10646" "YOgnPS15460" "YOgnVI00043" "YOgnWI07885" "YOgnYA07375"
"2010" "OG0004028" "YOgnAN09229" "YOgnME08506" "YOgnMO13906" "YOgnPE10773" "YOgnPS15330" "YOgnVI12331" "YOgnWI07814" "YOgnYA07529"
"2011" "OG0004029" "YOgnAN09230" "YOgnME08505" "YOgnMO13905" "YOgnPE10772" "YOgnPS15328" "YOgnVI12332" "YOgnWI07817" "YOgnYA07528"
"2012" "OG0004030" "YOgnAN09231" "YOgnME08504" "YOgnMO13902" "YOgnPE10771" "YOgnPS15327" "YOgnVI12333" "YOgnWI07818" "YOgnYA07527"
"2013" "OG0004031" "YOgnAN09243" "YOgnME08485" "YOgnMO14040" "YOgnPE17523" "YOgnPS14984" "YOgnVI12194" "YOgnWI07831" "YOgnYA07512"
"2014" "OG0004032" "YOgnAN09248" "YOgnME08479" "YOgnMO12164" "YOgnPE17518" "YOgnPS14979" "YOgnVI11896" "YOgnWI08331" "YOgnYA07507"
"2015" "OG0004033" "YOgnAN09258" "YOgnME08470" "YOgnMO12432" "YOgnPE11272" "YOgnPS15924" "YOgnVI00034" "YOgnWI05713" "YOgnYA07498"
"2016" "OG0004034" "YOgnAN09259" "YOgnME08469" "YOgnMO12433" "YOgnPE10618" "YOgnPS15923" "YOgnVI00035" "YOgnWI05715" "YOgnYA07497"
"2017" "OG0004035" "YOgnAN09268" "YOgnME08463" "YOgnMO12072" "YOgnPE08866" "YOgnPS15096" "YOgnVI13137" "YOgnWI01584" "YOgnYA07491"
"2018" "OG0004036" "YOgnAN09273" "YOgnME08457" "YOgnMO12077" "YOgnPE08873" "YOgnPS15090" "YOgnVI13132" "YOgnWI01578" "YOgnYA07485"
"2019" "OG0004037" "YOgnAN09275" "YOgnME08454" "YOgnMO12080" "YOgnPE08875" "YOgnPS15088" "YOgnVI13130" "YOgnWI09325" "YOgnYA07483"
"2020" "OG0004038" "YOgnAN09276" "YOgnME08453" "YOgnMO12079" "YOgnPE09250" "YOgnPS16171" "YOgnVI13129" "YOgnWI09324" "YOgnYA07482"
"2021" "OG0004039" "YOgnAN09288" "YOgnME09208" "YOgnMO13749" "YOgnPE17352" "YOgnPS14818" "YOgnVI13392" "YOgnWI08142" "YOgnYA08212"
"2022" "OG0004040" "YOgnAN09289" "YOgnME09205" "YOgnMO13748" "YOgnPE17350" "YOgnPS14817" "YOgnVI13391" "YOgnWI08143" "YOgnYA08210"
"2023" "OG0004041" "YOgnAN09290" "YOgnME09204" "YOgnMO13747" "YOgnPE17349" "YOgnPS14816" "YOgnVI13390" "YOgnWI01677" "YOgnYA08209"
"2024" "OG0004042" "YOgnAN09293" "YOgnME09198" "YOgnMO14064" "YOgnPE17344" "YOgnPS14813" "YOgnVI13418" "YOgnWI08191" "YOgnYA08205"
"2025" "OG0004043" "YOgnAN09296" "YOgnME09195" "YOgnMO12536" "YOgnPE17341" "YOgnPS14810" "YOgnVI11988" "YOgnWI05741" "YOgnYA08201"
"2026" "OG0004044" "YOgnAN09300" "YOgnME07163" "YOgnMO12611" "YOgnPE17336" "YOgnPS14806" "YOgnVI12066" "YOgnWI01995" "YOgnYA06381"
"2027" "OG0004045" "YOgnAN09302" "YOgnME07165" "YOgnMO12868" "YOgnPE17332" "YOgnPS14804" "YOgnVI13525" "YOgnWI01993" "YOgnYA06383"
"2028" "OG0004046" "YOgnAN09303" "YOgnME07166" "YOgnMO12869" "YOgnPE17331" "YOgnPS14803" "YOgnVI13524" "YOgnWI01992" "YOgnYA06384"
"2029" "OG0004047" "YOgnAN09307" "YOgnME07170" "YOgnMO12872" "YOgnPE17327" "YOgnPS14798" "YOgnVI13521" "YOgnWI01989" "YOgnYA06388"
"2030" "OG0004048" "YOgnAN09308" "YOgnME07171" "YOgnMO14548" "YOgnPE17172" "YOgnPS14154" "YOgnVI12556" "YOgnWI01896" "YOgnYA06389"
"2031" "OG0004050" "YOgnAN09311" "YOgnME07174" "YOgnMO12825" "YOgnPE17173" "YOgnPS14156" "YOgnVI13566" "YOgnWI08454" "YOgnYA06391"
"2032" "OG0004051" "YOgnAN09320" "YOgnME08408" "YOgnMO13792" "YOgnPE15195" "YOgnPS14469" "YOgnVI12149" "YOgnWI08034" "YOgnYA13771"
"2033" "OG0004052" "YOgnAN09321" "YOgnME08407" "YOgnMO13791" "YOgnPE15196" "YOgnPS14470" "YOgnVI12151" "YOgnWI08035" "YOgnYA07434"
"2034" "OG0004053" "YOgnAN09322" "YOgnME08445" "YOgnMO12859" "YOgnPE16913" "YOgnPS14294" "YOgnVI13534" "YOgnWI07890" "YOgnYA07474"
"2035" "OG0004054" "YOgnAN09323" "YOgnME08444" "YOgnMO13994" "YOgnPE17253" "YOgnPS14234" "YOgnVI12243" "YOgnWI07791" "YOgnYA07473"
"2036" "OG0004055" "YOgnAN09328" "YOgnME08438" "YOgnMO12019" "YOgnPE08146" "YOgnPS13814" "YOgnVI13191" "YOgnWI01118" "YOgnYA07469"
"2037" "OG0004056" "YOgnAN09329" "YOgnME08436" "YOgnMO12020" "YOgnPE08033" "YOgnPS13710" "YOgnVI13190" "YOgnWI01119" "YOgnYA07468"
"2038" "OG0004057" "YOgnAN09330" "YOgnME08435" "YOgnMO12021" "YOgnPE08034" "YOgnPS13711" "YOgnVI13189" "YOgnWI01120" "YOgnYA07467"
"2039" "OG0004058" "YOgnAN09333" "YOgnME08433" "YOgnMO12023" "YOgnPE08036" "YOgnPS13713" "YOgnVI13187" "YOgnWI01122" "YOgnYA07463"
"2040" "OG0004059" "YOgnAN09335" "YOgnME08376" "YOgnMO12026" "YOgnPE08042" "YOgnPS13716" "YOgnVI13183" "YOgnWI01125" "YOgnYA07403"
"2041" "OG0004060" "YOgnAN09337" "YOgnME08373" "YOgnMO11238" "YOgnPE08046" "YOgnPS13720" "YOgnVI10864" "YOgnWI05716" "YOgnYA07401"
"2042" "OG0004061" "YOgnAN09344" "YOgnME06725" "YOgnMO12450" "YOgnPE10555" "YOgnPS15976" "YOgnVI00049" "YOgnWI05366" "YOgnYA05920"
"2043" "OG0004062" "YOgnAN09355" "YOgnME07013" "YOgnMO12257" "YOgnPE12528" "YOgnPS15861" "YOgnVI11811" "YOgnWI14585" "YOgnYA06245"
"2044" "OG0004063" "YOgnAN09359" "YOgnME07017" "YOgnMO12253" "YOgnPE08373" "YOgnPS15537" "YOgnVI11815" "YOgnWI14582" "YOgnYA06249"
"2045" "OG0004064" "YOgnAN09367" "YOgnME07024" "YOgnMO12382" "YOgnPE08359" "YOgnPS15551" "YOgnVI12992" "YOgnWI08018" "YOgnYA06256"
"2046" "OG0004066" "YOgnAN09384" "YOgnME07041" "YOgnMO12404" "YOgnPE08341" "YOgnPS15569" "YOgnVI01212" "YOgnWI02048" "YOgnYA06274"
"2047" "OG0004067" "YOgnAN09390" "YOgnME07053" "YOgnMO12411" "YOgnPE08336" "YOgnPS15574" "YOgnVI01218" "YOgnWI02043" "YOgnYA06280"
"2048" "OG0004068" "YOgnAN09397" "YOgnME07232" "YOgnMO12052" "YOgnPE08102" "YOgnPS13771" "YOgnVI13153" "YOgnWI08044" "YOgnYA06450"
"2049" "OG0004069" "YOgnAN09398" "YOgnME07235" "YOgnMO12053" "YOgnPE08101" "YOgnPS13770" "YOgnVI13152" "YOgnWI08045" "YOgnYA06451"
"2050" "OG0004070" "YOgnAN09400" "YOgnME07237" "YOgnMO12055" "YOgnPE08099" "YOgnPS13768" "YOgnVI13150" "YOgnWI01097" "YOgnYA07660"
"2051" "OG0004071" "YOgnAN09401" "YOgnME07239" "YOgnMO12056" "YOgnPE08097" "YOgnPS13765" "YOgnVI13149" "YOgnWI01099" "YOgnYA07659"
"2052" "OG0004073" "YOgnAN09404" "YOgnME07244" "YOgnMO12060" "YOgnPE08091" "YOgnPS13760" "YOgnVI13146" "YOgnWI01104" "YOgnYA07655"
"2053" "OG0004075" "YOgnAN09411" "YOgnME09230" "YOgnMO00942" "YOgnPE17407" "YOgnPS14867" "YOgnVI05784" "YOgnWI05759" "YOgnYA08233"
"2054" "OG0004076" "YOgnAN09412" "YOgnME09229" "YOgnMO12668" "YOgnPE17405" "YOgnPS14866" "YOgnVI12705" "YOgnWI05760" "YOgnYA08232"
"2055" "OG0004077" "YOgnAN09413" "YOgnME14533" "YOgnMO01997" "YOgnPE04814" "YOgnPS13422" "YOgnVI09063" "YOgnWI11640" "YOgnYA13615"
"2056" "OG0004078" "YOgnAN09414" "YOgnME08849" "YOgnMO13735" "YOgnPE15413" "YOgnPS16121" "YOgnVI13379" "YOgnWI01980" "YOgnYA07935"
"2057" "OG0004079" "YOgnAN09423" "YOgnME09023" "YOgnMO13796" "YOgnPE15192" "YOgnPS14465" "YOgnVI12146" "YOgnWI08030" "YOgnYA06044"
"2058" "OG0004080" "YOgnAN09424" "YOgnME09022" "YOgnMO12252" "YOgnPE08372" "YOgnPS15538" "YOgnVI11816" "YOgnWI05910" "YOgnYA06045"
"2059" "OG0004081" "YOgnAN09425" "YOgnME09021" "YOgnMO12251" "YOgnPE08371" "YOgnPS15539" "YOgnVI11817" "YOgnWI05909" "YOgnYA06046"
"2060" "OG0004082" "YOgnAN09426" "YOgnME07338" "YOgnMO12250" "YOgnPE08370" "YOgnPS15540" "YOgnVI11818" "YOgnWI01486" "YOgnYA07559"
"2061" "OG0004083" "YOgnAN09427" "YOgnME07340" "YOgnMO14084" "YOgnPE08369" "YOgnPS15541" "YOgnVI13435" "YOgnWI01487" "YOgnYA07558"
"2062" "OG0004084" "YOgnAN09429" "YOgnME07342" "YOgnMO14082" "YOgnPE08368" "YOgnPS15543" "YOgnVI13433" "YOgnWI08695" "YOgnYA07556"
"2063" "OG0004085" "YOgnAN09430" "YOgnME07343" "YOgnMO14081" "YOgnPE08367" "YOgnPS15544" "YOgnVI13432" "YOgnWI08604" "YOgnYA07555"
"2064" "OG0004086" "YOgnAN09433" "YOgnME07347" "YOgnMO12830" "YOgnPE14070" "YOgnPS15893" "YOgnVI13562" "YOgnWI02026" "YOgnYA07549"
"2065" "OG0004087" "YOgnAN09437" "YOgnME07351" "YOgnMO12835" "YOgnPE14062" "YOgnPS15897" "YOgnVI13557" "YOgnWI02022" "YOgnYA07545"
"2066" "OG0004088" "YOgnAN09438" "YOgnME07353" "YOgnMO12836" "YOgnPE12604" "YOgnPS16405" "YOgnVI13556" "YOgnWI02021" "YOgnYA07543"
"2067" "OG0004089" "YOgnAN09445" "YOgnME08994" "YOgnMO12845" "YOgnPE08181" "YOgnPS13845" "YOgnVI13547" "YOgnWI02011" "YOgnYA06071"
"2068" "OG0004090" "YOgnAN09449" "YOgnME08198" "YOgnMO14449" "YOgnPE17486" "YOgnPS14949" "YOgnVI14303" "YOgnWI01595" "YOgnYA08555"
"2069" "OG0004095" "YOgnAN09460" "YOgnME08213" "YOgnMO13168" "YOgnPE17473" "YOgnPS14936" "YOgnVI12844" "YOgnWI01808" "YOgnYA07298"
"2070" "OG0004096" "YOgnAN09461" "YOgnME09256" "YOgnMO13169" "YOgnPE17472" "YOgnPS14935" "YOgnVI12845" "YOgnWI01246" "YOgnYA08262"
"2071" "OG0004097" "YOgnAN09462" "YOgnME09255" "YOgnMO13170" "YOgnPE17471" "YOgnPS14934" "YOgnVI12846" "YOgnWI01248" "YOgnYA08261"
"2072" "OG0004098" "YOgnAN09471" "YOgnME09347" "YOgnMO13006" "YOgnPE03768" "YOgnPS13976" "YOgnVI13739" "YOgnWI14559" "YOgnYA08339"
"2073" "OG0004099" "YOgnAN09477" "YOgnME09341" "YOgnMO13332" "YOgnPE03774" "YOgnPS13983" "YOgnVI13874" "YOgnWI14562" "YOgnYA08333"
"2074" "OG0004100" "YOgnAN09481" "YOgnME09337" "YOgnMO13335" "YOgnPE12654" "YOgnPS15070" "YOgnVI13871" "YOgnWI14564" "YOgnYA08329"
"2075" "OG0004101" "YOgnAN09483" "YOgnME09336" "YOgnMO13336" "YOgnPE12652" "YOgnPS15068" "YOgnVI13870" "YOgnWI14566" "YOgnYA08328"
"2076" "OG0004102" "YOgnAN09504" "YOgnME09317" "YOgnMO14463" "YOgnPE17502" "YOgnPS14964" "YOgnVI13977" "YOgnWI01059" "YOgnYA08312"
"2077" "OG0004103" "YOgnAN09505" "YOgnME09315" "YOgnMO14461" "YOgnPE17501" "YOgnPS14963" "YOgnVI13975" "YOgnWI01060" "YOgnYA08311"
"2078" "OG0004105" "YOgnAN09515" "YOgnME09739" "YOgnMO14456" "YOgnPE17497" "YOgnPS14958" "YOgnVI13970" "YOgnWI01604" "YOgnYA15158"
"2079" "OG0004106" "YOgnAN09523" "YOgnME09590" "YOgnMO13123" "YOgnPE07477" "YOgnPS15265" "YOgnVI12797" "YOgnWI08618" "YOgnYA06866"
"2080" "OG0004107" "YOgnAN09530" "YOgnME09583" "YOgnMO13146" "YOgnPE07470" "YOgnPS15258" "YOgnVI12823" "YOgnWI05782" "YOgnYA06875"
"2081" "OG0004108" "YOgnAN09540" "YOgnME09572" "YOgnMO13156" "YOgnPE07461" "YOgnPS15253" "YOgnVI12831" "YOgnWI08098" "YOgnYA06882"
"2082" "OG0004109" "YOgnAN09546" "YOgnME07445" "YOgnMO13213" "YOgnPE07453" "YOgnPS15250" "YOgnVI12892" "YOgnWI08738" "YOgnYA06553"
"2083" "OG0004110" "YOgnAN09547" "YOgnME07446" "YOgnMO13216" "YOgnPE07331" "YOgnPS14510" "YOgnVI12896" "YOgnWI08737" "YOgnYA06554"
"2084" "OG0004111" "YOgnAN09552" "YOgnME07451" "YOgnMO13219" "YOgnPE07447" "YOgnPS15245" "YOgnVI12900" "YOgnWI08734" "YOgnYA06558"
"2085" "OG0004112" "YOgnAN09559" "YOgnME07456" "YOgnMO13225" "YOgnPE07441" "YOgnPS15239" "YOgnVI12906" "YOgnWI01470" "YOgnYA06564"
"2086" "OG0004113" "YOgnAN09560" "YOgnME07457" "YOgnMO14410" "YOgnPE07440" "YOgnPS15238" "YOgnVI14260" "YOgnWI01071" "YOgnYA06565"
"2087" "OG0004114" "YOgnAN09562" "YOgnME07463" "YOgnMO10830" "YOgnPE07319" "YOgnPS15232" "YOgnVI01401" "YOgnWI06798" "YOgnYA06567"
"2088" "OG0004115" "YOgnAN09565" "YOgnME07469" "YOgnMO14405" "YOgnPE07431" "YOgnPS15229" "YOgnVI14255" "YOgnWI01623" "YOgnYA06571"
"2089" "OG0004116" "YOgnAN09574" "YOgnME07482" "YOgnMO14389" "YOgnPE07414" "YOgnPS14487" "YOgnVI14235" "YOgnWI01628" "YOgnYA06583"
"2090" "OG0004117" "YOgnAN09586" "YOgnME07497" "YOgnMO13249" "YOgnPE15231" "YOgnPS15205" "YOgnVI12934" "YOgnWI08360" "YOgnYA06598"
"2091" "OG0004118" "YOgnAN09594" "YOgnME07508" "YOgnMO13263" "YOgnPE09260" "YOgnPS16182" "YOgnVI12949" "YOgnWI09274" "YOgnYA06610"
"2092" "OG0004119" "YOgnAN09597" "YOgnME09170" "YOgnMO14169" "YOgnPE09256" "YOgnPS16179" "YOgnVI12461" "YOgnWI08492" "YOgnYA08175"
"2093" "OG0004121" "YOgnAN09605" "YOgnME07515" "YOgnMO14494" "YOgnPE17052" "YOgnPS14035" "YOgnVI12600" "YOgnWI08486" "YOgnYA06626"
"2094" "OG0004122" "YOgnAN09610" "YOgnME07522" "YOgnMO14282" "YOgnPE17056" "YOgnPS14040" "YOgnVI14108" "YOgnWI01721" "YOgnYA06632"
"2095" "OG0004124" "YOgnAN09642" "YOgnME08427" "YOgnMO12940" "YOgnPE10661" "YOgnPS15445" "YOgnVI12127" "YOgnWI08465" "YOgnYA07457"
"2096" "OG0004125" "YOgnAN09646" "YOgnME08423" "YOgnMO13810" "YOgnPE10657" "YOgnPS15448" "YOgnVI12131" "YOgnWI08556" "YOgnYA07453"
"2097" "OG0004127" "YOgnAN09659" "YOgnME08414" "YOgnMO12368" "YOgnPE05398" "YOgnPS16247" "YOgnVI13005" "YOgnWI01797" "YOgnYA07439"
"2098" "OG0004128" "YOgnAN09664" "YOgnME08410" "YOgnMO13387" "YOgnPE16880" "YOgnPS15051" "YOgnVI13814" "YOgnWI01828" "YOgnYA07436"
"2099" "OG0004130" "YOgnAN09674" "YOgnME06993" "YOgnMO13393" "YOgnPE16888" "YOgnPS15043" "YOgnVI13810" "YOgnWI09085" "YOgnYA06224"
"2100" "OG0004131" "YOgnAN09682" "YOgnME07879" "YOgnMO12084" "YOgnPE10603" "YOgnPS15934" "YOgnVI13125" "YOgnWI08518" "YOgnYA08447"
"2101" "OG0004132" "YOgnAN09683" "YOgnME07880" "YOgnMO13920" "YOgnPE10604" "YOgnPS15933" "YOgnVI12316" "YOgnWI08519" "YOgnYA08446"
"2102" "OG0004133" "YOgnAN09689" "YOgnME08936" "YOgnMO13617" "YOgnPE10815" "YOgnPS15370" "YOgnVI13241" "YOgnWI09102" "YOgnYA06136"
"2103" "OG0004134" "YOgnAN09690" "YOgnME08935" "YOgnMO13616" "YOgnPE10814" "YOgnPS15369" "YOgnVI13240" "YOgnWI09101" "YOgnYA06137"
"2104" "OG0004135" "YOgnAN09691" "YOgnME08934" "YOgnMO13615" "YOgnPE10813" "YOgnPS15368" "YOgnVI13239" "YOgnWI08042" "YOgnYA06138"
"2105" "OG0004136" "YOgnAN09692" "YOgnME08933" "YOgnMO13614" "YOgnPE10812" "YOgnPS15367" "YOgnVI13238" "YOgnWI08921" "YOgnYA06139"
"2106" "OG0004137" "YOgnAN09694" "YOgnME08931" "YOgnMO13613" "YOgnPE10810" "YOgnPS15365" "YOgnVI13237" "YOgnWI08922" "YOgnYA06141"
"2107" "OG0004138" "YOgnAN09696" "YOgnME07829" "YOgnMO12306" "YOgnPE08392" "YOgnPS15517" "YOgnVI11763" "YOgnWI05906" "YOgnYA08765"
"2108" "OG0004139" "YOgnAN09698" "YOgnME07831" "YOgnMO12304" "YOgnPE08390" "YOgnPS15519" "YOgnVI11765" "YOgnWI05905" "YOgnYA15194"
"2109" "OG0004141" "YOgnAN09702" "YOgnME06925" "YOgnMO12918" "YOgnPE17447" "YOgnPS14909" "YOgnVI12103" "YOgnWI08182" "YOgnYA06160"
"2110" "OG0004142" "YOgnAN09716" "YOgnME06939" "YOgnMO13552" "YOgnPE09109" "YOgnPS16104" "YOgnVI01266" "YOgnWI01495" "YOgnYA06175"
"2111" "OG0004144" "YOgnAN09720" "YOgnME08971" "YOgnMO14517" "YOgnPE15482" "YOgnPS13876" "YOgnVI12579" "YOgnWI09201" "YOgnYA06098"
"2112" "OG0004145" "YOgnAN09724" "YOgnME08967" "YOgnMO13698" "YOgnPE09149" "YOgnPS15646" "YOgnVI13337" "YOgnWI01362" "YOgnYA06103"
"2113" "OG0004146" "YOgnAN09730" "YOgnME08960" "YOgnMO13691" "YOgnPE14094" "YOgnPS15875" "YOgnVI13331" "YOgnWI01368" "YOgnYA06109"
"2114" "OG0004147" "YOgnAN09739" "YOgnME08949" "YOgnMO13683" "YOgnPE14081" "YOgnPS15885" "YOgnVI13318" "YOgnWI01376" "YOgnYA06121"
"2115" "OG0004148" "YOgnAN09740" "YOgnME08948" "YOgnMO13682" "YOgnPE14080" "YOgnPS15886" "YOgnVI13317" "YOgnWI01377" "YOgnYA06122"
"2116" "OG0004150" "YOgnAN09748" "YOgnME08941" "YOgnMO12913" "YOgnPE10967" "YOgnPS15155" "YOgnVI12097" "YOgnWI08588" "YOgnYA06130"
"2117" "OG0004151" "YOgnAN09749" "YOgnME08940" "YOgnMO12914" "YOgnPE10968" "YOgnPS15154" "YOgnVI12098" "YOgnWI08589" "YOgnYA06131"
"2118" "OG0004152" "YOgnAN09750" "YOgnME08939" "YOgnMO12915" "YOgnPE10969" "YOgnPS15153" "YOgnVI12099" "YOgnWI08590" "YOgnYA06132"
"2119" "OG0004153" "YOgnAN09758" "YOgnME07893" "YOgnMO13661" "YOgnPE10978" "YOgnPS15144" "YOgnVI13296" "YOgnWI02007" "YOgnYA08432"
"2120" "OG0004154" "YOgnAN09776" "YOgnME09828" "YOgnMO14582" "YOgnPE09226" "YOgnPS16144" "YOgnVI12520" "YOgnWI09166" "YOgnYA07094"
"2121" "OG0004156" "YOgnAN09791" "YOgnME09804" "YOgnMO12121" "YOgnPE03791" "YOgnPS13994" "YOgnVI13090" "YOgnWI08214" "YOgnYA07109"
"2122" "OG0004158" "YOgnAN09801" "YOgnME08552" "YOgnMO14068" "YOgnPE17187" "YOgnPS14169" "YOgnVI13421" "YOgnWI08187" "YOgnYA07663"
"2123" "OG0004159" "YOgnAN09803" "YOgnME08551" "YOgnMO13745" "YOgnPE09235" "YOgnPS16155" "YOgnVI13388" "YOgnWI08916" "YOgnYA06452"
"2124" "OG0004160" "YOgnAN09804" "YOgnME08550" "YOgnMO13743" "YOgnPE09234" "YOgnPS16154" "YOgnVI13387" "YOgnWI08917" "YOgnYA06453"
"2125" "OG0004161" "YOgnAN09812" "YOgnME09031" "YOgnMO14583" "YOgnPE09227" "YOgnPS16145" "YOgnVI12519" "YOgnWI09167" "YOgnYA08060"
"2126" "OG0004162" "YOgnAN09814" "YOgnME08541" "YOgnMO14421" "YOgnPE10333" "YOgnPS16140" "YOgnVI14271" "YOgnWI02066" "YOgnYA06463"
"2127" "OG0004163" "YOgnAN09824" "YOgnME08530" "YOgnMO13940" "YOgnPE14385" "YOgnPS13889" "YOgnVI12295" "YOgnWI07908" "YOgnYA06473"
"2128" "OG0004164" "YOgnAN09827" "YOgnME08528" "YOgnMO12482" "YOgnPE08069" "YOgnPS13741" "YOgnVI11929" "YOgnWI07948" "YOgnYA06475"
"2129" "OG0004165" "YOgnAN09829" "YOgnME08525" "YOgnMO12484" "YOgnPE08071" "YOgnPS13743" "YOgnVI11931" "YOgnWI07946" "YOgnYA06477"
"2130" "OG0004166" "YOgnAN09830" "YOgnME08524" "YOgnMO12485" "YOgnPE08072" "YOgnPS13744" "YOgnVI11932" "YOgnWI07945" "YOgnYA06478"
"2131" "OG0004167" "YOgnAN09852" "YOgnME08581" "YOgnMO12460" "YOgnPE11260" "YOgnPS16243" "YOgnVI11910" "YOgnWI08704" "YOgnYA07692"
"2132" "OG0004168" "YOgnAN09854" "YOgnME08579" "YOgnMO14022" "YOgnPE11262" "YOgnPS16241" "YOgnVI12215" "YOgnWI08703" "YOgnYA07689"
"2133" "OG0004172" "YOgnAN09893" "YOgnME09455" "YOgnMO12334" "YOgnPE08303" "YOgnPS16017" "YOgnVI13046" "YOgnWI01551" "YOgnYA07285"
"2134" "OG0004175" "YOgnAN09907" "YOgnME09441" "YOgnMO12166" "YOgnPE08315" "YOgnPS16004" "YOgnVI11894" "YOgnWI01237" "YOgnYA07297"
"2135" "OG0004176" "YOgnAN09908" "YOgnME07211" "YOgnMO14036" "YOgnPE08316" "YOgnPS16003" "YOgnVI12198" "YOgnWI05788" "YOgnYA06426"
"2136" "OG0004177" "YOgnAN09910" "YOgnME07204" "YOgnMO12735" "YOgnPE08318" "YOgnPS16001" "YOgnVI12771" "YOgnWI05790" "YOgnYA06419"
"2137" "OG0004179" "YOgnAN09919" "YOgnME08085" "YOgnMO14185" "YOgnPE17083" "YOgnPS14066" "YOgnVI12443" "YOgnWI01696" "YOgnYA08657"
"2138" "OG0004181" "YOgnAN09921" "YOgnME08087" "YOgnMO14183" "YOgnPE17016" "YOgnPS15381" "YOgnVI12445" "YOgnWI01694" "YOgnYA08655"
"2139" "OG0004182" "YOgnAN09926" "YOgnME14548" "YOgnMO00596" "YOgnPE04792" "YOgnPS13443" "YOgnVI09187" "YOgnWI11156" "YOgnYA13631"
"2140" "OG0004183" "YOgnAN09933" "YOgnME08101" "YOgnMO12961" "YOgnPE12479" "YOgnPS15826" "YOgnVI14006" "YOgnWI09190" "YOgnYA08644"
"2141" "OG0004185" "YOgnAN09956" "YOgnME09431" "YOgnMO14128" "YOgnPE12507" "YOgnPS15846" "YOgnVI12669" "YOgnWI09333" "YOgnYA15251"
